SimulationTime	VehicleID	x	y	speed	angle
2611.00	PKW13068	1620.80	2961.63	13.89	308.46
2611.00	PKW14269	2769.32	2394.75	0.00	132.31
2611.00	PKW13517	2763.98	2062.89	0.00	203.16
2611.00	PKW13704	2992.53	1987.14	13.89	93.65
2611.00	PKW10376	1971.56	2656.67	0.00	25.11
2611.00	routeFlow_bus17H.3	2601.33	853.05	0.00	97.64
2611.00	PKW13550	2612.64	821.61	11.73	32.71
2611.00	PKW13343	1248.14	1420.70	0.00	324.19
2611.00	PKW13771	1735.61	1082.88	13.89	269.54
2611.00	PKW12517	1113.70	1627.74	0.00	80.33
2611.00	PKW13017	2771.45	2434.16	13.89	312.43
2611.00	PKW13984	2689.32	2463.79	13.89	128.33
2611.00	PKW14379	2930.10	2201.76	0.00	330.57
2611.00	PKW14316	2081.89	2361.53	13.89	305.81
2611.00	PKW13538	1262.11	838.71	13.89	309.33
2611.00	PKW13844	2769.93	2084.93	0.00	212.83
2611.00	PKW13464	1069.69	1618.58	0.00	73.90
2611.00	PKW11300	2417.69	1982.04	7.06	253.58
2611.00	PKW14286	2655.47	865.86	0.00	286.54
2611.00	PKW13537	2537.69	866.29	0.00	110.70
2611.00	PKW13424	2362.12	2193.72	13.89	65.86
2611.00	PKW14259	2800.05	2557.91	13.89	178.68
2611.00	PKW12204	1208.41	1484.48	13.89	332.25
2611.00	PKW13933	2224.51	1841.83	13.89	227.08
2611.00	PKW9770	2467.12	894.23	0.00	110.10
2611.00	LKW720	2107.41	1031.56	11.49	283.46
2611.00	PKW13760	2671.01	926.11	1.98	31.38
2611.00	PKW13802	2453.29	926.89	13.86	288.65
2611.00	PKW11848	2768.18	1964.25	0.00	11.84
2611.00	PKW13944	2686.29	2033.60	13.89	261.91
2611.00	PKW14237	1216.25	1420.15	9.44	225.88
2611.00	PKW13306	880.53	1076.51	13.89	267.77
2611.00	PKW14395	1882.07	1859.68	13.89	214.99
2611.00	PKW13635	1062.49	1616.50	0.00	73.90
2611.00	PKW13991	1483.24	1095.71	10.40	81.06
2611.00	PKW9107	1295.44	3220.09	13.89	308.46
2611.00	LKW694	1762.46	2849.10	13.89	308.46
2611.00	PKW13833	1273.18	3233.67	13.89	308.46
2611.00	PKW14187	1938.24	2695.79	0.00	124.52
2611.00	PKW14231	2505.71	596.47	0.00	296.46
2611.00	PKW12007	1135.88	1631.52	0.00	80.33
2611.00	PKW11064	2396.78	2018.94	13.89	334.50
2611.00	PKW13354	2823.39	2325.00	0.00	144.81
2611.00	PKW11642	2771.25	1978.93	0.00	11.84
2611.00	PKW13693	2070.26	1014.32	13.89	97.37
2611.00	PKW12810	2785.17	792.48	13.89	104.88
2611.00	PKW13703	1295.20	811.59	13.89	309.33
2611.00	PKW14137	2318.62	938.60	0.00	108.76
2611.00	PKW14310	1662.08	570.51	0.00	123.02
2611.00	PKW13767	1884.21	1051.26	13.89	283.24
2611.00	PKW13309	816.40	1074.01	13.89	267.77
2611.00	PKW11753	2769.72	1971.59	0.00	11.84
2611.00	PKW13466	859.02	1078.88	13.89	267.77
2611.00	PKW12087	2763.56	1942.22	0.00	11.84
2611.00	PKW10457	1649.69	1877.62	0.00	118.71
2611.00	PKW13858	1959.09	2637.59	0.00	25.12
2611.00	PKW13739	2581.92	791.30	2.60	189.97
2611.00	PKW14087	2585.79	1096.86	13.89	358.47
2611.00	PKW14152	1918.25	2559.47	13.89	200.29
2611.00	PKW13836	1055.28	1614.42	0.00	73.90
2612.00	PKW14224	1169.91	1394.24	13.89	242.99
2612.00	PKW13033	1965.76	2659.38	0.00	25.12
2612.00	LKW716	1419.53	1220.90	13.89	131.68
2612.00	PKW14273	3490.16	1995.72	13.89	274.00
2612.00	PKW14106	1864.48	2336.25	9.48	190.72
2612.00	PKW10019	823.77	1077.51	13.89	267.77
2612.00	PKW14068	1889.45	2417.69	13.89	10.25
2612.00	PKW13749	2740.47	1832.10	0.00	11.84
2612.00	LKW686	1890.48	1355.09	0.00	39.34
2612.00	PKW13812	2917.78	1991.92	13.89	93.65
2612.00	PKW12812	1723.43	1590.79	13.89	27.53
2612.00	PKW13561	2530.63	868.83	0.00	108.19
2612.00	PKW12137	1468.57	1103.02	13.00	265.40
2612.00	PKW13845	1861.86	2281.29	13.89	185.20
2612.00	PKW14168	2705.28	948.35	13.89	101.77
2612.00	PKW14174	2809.57	2422.72	0.00	178.68
2612.00	PKW11991	1468.74	1099.82	13.00	265.40
2612.00	PKW14055	2803.38	2413.96	0.00	178.68
2612.00	PKW13571	1883.12	1351.16	0.00	39.36
2612.00	PKW13352	1681.08	1874.02	2.60	288.41
2612.00	PKW13068	1609.93	2970.27	13.89	308.46
2612.00	PKW14269	2769.32	2394.75	0.00	132.31
2612.00	PKW13517	2763.98	2062.89	0.00	203.16
2612.00	PKW13704	3006.40	1986.26	13.89	93.65
2612.00	PKW10376	1971.56	2656.67	0.00	25.11
2612.00	routeFlow_bus17H.3	2601.33	853.05	0.00	97.64
2612.00	PKW13550	2621.35	829.10	11.73	61.36
2612.00	PKW13343	1248.14	1420.70	0.00	324.19
2612.00	PKW13771	1722.07	1085.36	13.89	281.64
2612.00	PKW12517	1113.70	1627.74	0.00	80.33
2612.00	PKW13017	2761.20	2443.53	13.89	312.43
2612.00	PKW13984	2700.21	2455.18	13.89	128.33
2612.00	PKW14379	2930.10	2201.76	0.00	330.57
2612.00	PKW14316	2070.62	2369.65	13.89	305.81
2612.00	PKW13538	1251.37	847.51	13.89	309.33
2612.00	PKW13844	2769.93	2084.93	0.00	212.83
2612.00	PKW13464	1069.69	1618.58	0.00	73.90
2612.00	PKW11300	2412.37	1985.65	7.06	316.19
2612.00	PKW14286	2655.47	865.86	0.00	286.54
2612.00	PKW13537	2537.69	866.29	0.00	110.70
2612.00	PKW13424	2374.80	2199.40	13.89	65.86
2612.00	PKW14259	2800.37	2544.02	13.89	178.68
2612.00	PKW12204	1201.97	1496.72	13.89	332.25
2612.00	PKW13933	2214.33	1832.36	13.89	227.08
2612.00	PKW9770	2467.12	894.23	0.00	110.10
2612.00	LKW720	2094.99	1034.53	12.79	283.46
2612.00	PKW13760	2671.01	926.11	0.00	31.38
2612.00	PKW13221	2545.19	554.85	13.89	111.69
2612.00	PKW13802	2443.40	926.85	9.36	288.67
2612.00	PKW11848	2768.18	1964.25	0.00	11.84
2612.00	PKW13944	2672.52	2031.65	13.89	261.91
2612.00	PKW14237	1206.80	1413.04	12.04	242.99
2612.00	PKW13306	866.65	1075.97	13.89	267.77
2612.00	PKW14395	1874.50	1848.86	13.15	214.99
2612.00	PKW13635	1062.49	1616.50	0.00	73.90
2612.00	PKW13991	1496.02	1097.92	13.00	80.08
2612.00	PKW9107	1284.56	3228.72	13.89	308.46
2612.00	LKW694	1751.59	2857.74	13.89	308.46
2612.00	PKW14187	1938.24	2695.79	0.00	124.52
2612.00	PKW14231	2505.71	596.47	0.00	296.46
2612.00	PKW12007	1138.44	1631.96	2.60	80.33
2612.00	PKW11064	2390.52	2031.44	13.89	333.04
2612.00	PKW13354	2823.39	2325.00	0.00	144.81
2612.00	PKW11642	2771.25	1978.93	0.00	11.84
2612.00	PKW13693	2084.07	1012.53	13.89	97.37
2612.00	PKW12810	2798.59	788.92	13.89	104.88
2612.00	PKW13703	1284.46	820.40	13.89	309.33
2612.00	PKW14137	2318.62	938.60	0.00	108.76
2612.00	PKW14310	1662.08	570.51	0.00	123.02
2612.00	PKW13767	1870.67	1054.07	13.89	280.13
2612.00	PKW13309	802.53	1073.47	13.89	267.77
2612.00	PKW11753	2769.72	1971.59	0.00	11.84
2612.00	PKW13466	845.14	1078.34	13.89	267.77
2612.00	PKW12087	2763.56	1942.22	0.00	11.84
2612.00	PKW10457	1651.69	1875.89	2.60	130.55
2612.00	PKW13858	1959.09	2637.59	0.00	25.12
2612.00	PKW13739	2585.49	789.32	4.70	122.31
2612.00	PKW14087	2583.20	1110.57	13.89	346.82
2612.00	PKW14152	1913.45	2546.43	13.89	200.03
2612.00	PKW13836	1055.28	1614.42	0.00	73.90
2613.00	PKW13033	1965.76	2659.38	0.00	25.12
2613.00	LKW716	1429.90	1211.66	13.89	131.68
2613.00	PKW14273	3476.31	1996.69	13.89	274.00
2613.00	PKW14106	1862.88	2326.89	9.42	188.85
2613.00	PKW10019	809.89	1076.97	13.89	267.77
2613.00	PKW14068	1891.20	2431.50	13.89	7.26
2613.00	PKW13749	2740.47	1832.10	0.00	11.84
2613.00	LKW686	1890.48	1355.09	0.00	39.34
2613.00	PKW13812	2931.64	1991.03	13.89	93.65
2613.00	PKW12812	1729.85	1603.11	13.89	27.53
2613.00	PKW13561	2530.63	868.83	0.00	108.19
2613.00	PKW12137	1454.73	1102.05	13.89	267.01
2613.00	PKW13845	1860.60	2267.46	13.89	185.21
2613.00	PKW14168	2718.88	945.52	13.89	101.77
2613.00	PKW14174	2809.57	2422.72	0.00	178.68
2613.00	PKW11991	1454.86	1098.85	13.89	267.01
2613.00	PKW14055	2803.38	2413.96	0.00	178.68
2613.00	PKW13571	1883.12	1351.16	0.00	39.36
2613.00	PKW13352	1676.15	1875.66	5.20	288.41
2613.00	PKW13068	1599.05	2978.90	13.89	308.46
2613.00	PKW14269	2769.32	2394.75	0.00	132.31
2613.00	PKW13517	2763.98	2062.89	0.00	203.16
2613.00	PKW13704	3020.26	1985.37	13.89	93.65
2613.00	PKW10376	1971.56	2656.67	0.00	25.11
2613.00	routeFlow_bus17H.3	2601.33	853.05	0.00	97.64
2613.00	PKW13550	2632.85	829.37	11.73	99.08
2613.00	PKW13343	1250.73	1422.58	0.00	324.19
2613.00	PKW13771	1708.66	1089.00	13.89	285.18
2613.00	PKW12517	1113.70	1627.74	0.00	80.33
2613.00	PKW13017	2750.94	2452.90	13.89	312.43
2613.00	PKW13984	2711.10	2446.57	13.89	128.33
2613.00	PKW14379	2930.10	2201.76	0.00	330.57
2613.00	PKW14316	2059.36	2377.78	13.89	305.81
2613.00	PKW13538	1240.62	856.32	13.89	309.33
2613.00	PKW13844	2769.93	2084.93	0.00	212.83
2613.00	PKW13464	1069.69	1618.58	0.00	73.90
2613.00	PKW11300	2408.44	1994.50	9.66	336.00
2613.00	PKW14286	2655.47	865.86	0.00	286.54
2613.00	PKW13537	2537.69	866.29	0.00	110.70
2613.00	PKW13424	2387.47	2205.08	13.89	65.86
2613.00	PKW14259	2800.69	2530.12	13.89	178.68
2613.00	PKW14368	2512.50	593.33	0.00	291.56
2613.00	PKW12204	1195.53	1508.96	13.89	332.25
2613.00	PKW13933	2204.14	1822.89	13.89	227.08
2613.00	PKW9770	2467.12	894.23	0.00	110.10
2613.00	LKW720	2081.40	1037.29	13.89	280.30
2613.00	PKW13760	2671.01	926.11	0.00	31.38
2613.00	PKW13221	2558.10	549.72	13.89	111.69
2613.00	PKW13802	2432.70	930.31	11.24	287.83
2613.00	PKW11848	2768.18	1964.25	0.00	11.84
2613.00	PKW13944	2658.76	2029.69	13.89	261.91
2613.00	PKW14237	1194.50	1406.77	13.89	242.99
2613.00	PKW13306	852.77	1075.43	13.89	267.77
2613.00	PKW14395	1869.52	1841.74	8.65	214.99
2613.00	PKW13635	1062.49	1616.50	0.00	73.90
2613.00	PKW13991	1509.75	1099.88	13.89	82.92
2613.00	PKW9107	1273.69	3237.36	13.89	308.46
2613.00	LKW694	1740.71	2866.38	13.89	308.46
2613.00	PKW14187	1938.24	2695.79	0.00	124.52
2613.00	PKW14231	2505.71	596.47	0.00	296.46
2613.00	PKW12007	1143.07	1632.77	4.70	80.03
2613.00	PKW11064	2384.22	2043.82	13.89	333.04
2613.00	PKW13354	2823.39	2325.00	0.00	144.81
2613.00	PKW11642	2771.25	1978.93	0.00	11.84
2613.00	PKW13693	2097.79	1010.08	13.89	100.57
2613.00	PKW12810	2812.02	785.35	13.89	104.88
2613.00	PKW13703	1273.71	829.20	13.89	309.33
2613.00	PKW14310	1662.08	570.51	0.00	123.02
2613.00	PKW14137	2318.62	938.60	0.00	108.76
2613.00	PKW13767	1856.98	1055.84	13.89	277.23
2613.00	PKW13309	788.65	1072.93	13.89	267.77
2613.00	PKW11753	2769.72	1971.59	0.00	11.84
2613.00	PKW13466	831.27	1077.80	13.89	267.77
2613.00	PKW12087	2763.56	1942.22	0.00	11.84
2613.00	PKW10457	1656.71	1874.44	5.20	105.80
2613.00	PKW13858	1959.09	2637.59	0.00	25.12
2613.00	PKW13739	2592.16	790.37	5.14	81.33
2613.00	PKW14087	2580.47	1122.21	11.95	346.82
2613.00	PKW14152	1908.88	2533.30	13.89	199.19
2613.00	PKW13836	1055.28	1614.42	0.00	73.90
2614.00	PKW13033	1965.76	2659.38	0.00	25.12
2614.00	LKW716	1440.90	1203.21	13.89	123.56
2614.00	PKW14273	3462.45	1997.66	13.89	274.00
2614.00	PKW14106	1861.88	2316.85	10.04	185.33
2614.00	PKW10019	796.01	1076.43	13.89	267.77
2614.00	PKW14068	1893.45	2445.12	13.89	8.01
2614.00	PKW13749	2740.47	1832.10	0.00	11.84
2614.00	LKW686	1891.30	1356.09	1.30	39.34
2614.00	PKW13812	2945.50	1990.15	13.89	93.65
2614.00	PKW12812	1736.27	1615.43	13.89	27.53
2614.00	PKW13561	2530.63	868.83	0.00	108.19
2614.00	PKW12137	1440.85	1101.51	13.89	267.77
2614.00	PKW13845	1859.53	2253.77	13.89	183.10
2614.00	PKW14168	2732.47	942.69	13.89	101.77
2614.00	PKW14174	2809.57	2422.72	0.00	178.68
2614.00	PKW11991	1440.98	1098.31	13.89	267.77
2614.00	PKW14055	2803.38	2413.96	0.00	178.68
2614.00	PKW13571	1883.12	1351.16	0.00	39.36
2614.00	PKW13352	1668.69	1877.96	7.80	286.86
2614.00	PKW13068	1588.18	2987.54	13.89	308.46
2614.00	PKW14269	2769.32	2394.75	0.00	132.31
2614.00	PKW13517	2763.98	2062.89	0.00	203.16
2614.00	PKW13704	3034.12	1984.49	13.89	93.65
2614.00	PKW10376	1972.67	2659.01	2.60	25.23
2614.00	routeFlow_bus17H.3	2601.33	853.05	0.00	97.64
2614.00	PKW13550	2644.15	826.27	11.73	106.74
2614.00	PKW13343	1249.21	1424.69	2.60	324.19
2614.00	PKW13771	1695.25	1092.64	13.89	285.18
2614.00	PKW12517	1113.70	1627.74	0.00	80.33
2614.00	PKW13017	2740.69	2462.28	13.89	312.43
2614.00	PKW13984	2721.85	2437.96	13.89	129.38
2614.00	PKW14379	2930.10	2201.76	0.00	330.57
2614.00	PKW14316	2048.10	2385.91	13.89	305.81
2614.00	PKW13538	1229.88	865.12	13.89	309.33
2614.00	PKW13844	2769.93	2084.93	0.00	212.83
2614.00	PKW13464	1069.69	1618.58	0.00	73.90
2614.00	PKW11300	2403.15	2005.58	12.26	334.50
2614.00	PKW14286	2655.47	865.86	0.00	286.54
2614.00	PKW13537	2537.69	866.29	0.00	110.70
2614.00	PKW13424	2400.15	2210.76	13.89	65.86
2614.00	PKW14259	2801.01	2516.23	13.89	178.68
2614.00	PKW14368	2512.50	593.33	0.00	291.56
2614.00	PKW12204	1189.64	1521.47	13.89	336.65
2614.00	PKW13933	2193.95	1813.41	13.89	227.08
2614.00	PKW9770	2467.12	894.23	0.00	110.10
2614.00	LKW720	2067.76	1039.77	13.89	280.28
2614.00	PKW13760	2671.01	926.11	0.00	31.38
2614.00	PKW13221	2571.00	544.58	13.89	111.69
2614.00	PKW13802	2426.28	932.37	6.74	287.83
2614.00	PKW11848	2768.18	1964.25	0.00	11.84
2614.00	PKW13944	2645.46	2028.62	13.81	262.21
2614.00	PKW14237	1182.21	1400.51	13.89	242.99
2614.00	PKW13306	838.89	1074.89	13.89	267.77
2614.00	PKW14395	1867.13	1838.33	4.15	214.99
2614.00	PKW13635	1062.49	1616.50	0.00	73.90
2614.00	PKW13991	1523.22	1101.28	13.89	83.92
2614.00	LKW694	1729.84	2875.01	13.89	308.46
2614.00	PKW14187	1938.24	2695.79	0.00	124.52
2614.00	PKW14231	2505.71	596.47	0.00	296.46
2614.00	PKW12007	1143.27	1632.81	0.20	79.98
2614.00	PKW11064	2378.07	2056.19	13.89	334.47
2614.00	PKW13354	2823.39	2325.00	0.00	144.81
2614.00	PKW11642	2771.25	1978.93	0.00	11.84
2614.00	PKW13693	2111.48	1007.52	13.89	100.57
2614.00	PKW12810	2825.44	781.78	13.89	104.88
2614.00	PKW13703	1262.97	838.00	13.89	309.33
2614.00	PKW14137	2318.62	938.60	0.00	108.76
2614.00	PKW14310	1662.08	570.51	0.00	123.02
2614.00	PKW13767	1843.23	1058.01	13.89	280.80
2614.00	PKW13309	774.77	1072.39	13.89	267.77
2614.00	PKW11753	2769.72	1971.59	0.00	11.84
2614.00	PKW13149	2353.02	933.70	0.00	108.45
2614.00	PKW13466	817.39	1077.26	13.89	267.77
2614.00	PKW12087	2763.56	1942.22	0.00	11.84
2614.00	PKW10457	1664.52	1873.81	7.80	92.60
2614.00	PKW13858	1959.09	2637.59	0.00	25.12
2614.00	PKW13739	2596.51	796.77	7.74	34.22
2614.00	PKW14087	2578.19	1131.95	10.00	346.82
2614.00	PKW14152	1904.52	2520.77	13.27	199.19
2614.00	PKW13836	1055.28	1614.42	0.00	73.90
2615.00	PKW13033	1965.76	2659.38	0.00	25.12
2615.00	LKW716	1452.63	1195.66	13.89	122.78
2615.00	PKW14273	3448.59	1998.63	13.89	274.00
2615.00	PKW14106	1860.93	2306.44	10.55	185.20
2615.00	PKW10019	782.13	1075.89	13.89	267.77
2615.00	PKW14068	1895.34	2458.90	13.89	7.59
2615.00	PKW13749	2740.47	1832.10	0.00	11.84
2615.00	LKW686	1892.94	1358.09	2.60	39.34
2615.00	PKW13812	2959.36	1989.26	13.89	93.65
2615.00	PKW12812	1742.68	1627.74	13.89	27.53
2615.00	PKW13561	2530.63	868.83	0.00	108.19
2615.00	PKW12137	1426.97	1100.97	13.89	267.77
2615.00	PKW13845	1859.65	2239.89	13.89	179.38
2615.00	PKW14168	2746.07	939.85	13.89	101.77
2615.00	PKW14174	2809.57	2422.72	0.00	178.68
2615.00	PKW11991	1427.10	1097.77	13.89	267.77
2615.00	PKW14055	2803.38	2413.96	0.00	178.68
2615.00	PKW13571	1884.78	1353.18	2.60	39.36
2615.00	PKW13352	1658.63	1880.58	10.40	283.66
2615.00	PKW13068	1577.30	2996.18	13.89	308.46
2615.00	PKW14269	2769.32	2394.75	0.00	132.31
2615.00	PKW13517	2763.98	2062.89	0.00	203.16
2615.00	PKW13704	3047.98	1983.60	13.89	93.65
2615.00	PKW10376	1974.90	2663.69	5.20	25.49
2615.00	routeFlow_bus17H.3	2601.33	853.05	0.00	97.64
2615.00	PKW13550	2657.46	822.27	13.89	106.74
2615.00	PKW13343	1246.16	1428.90	5.20	324.11
2615.00	PKW13771	1681.88	1096.40	13.89	286.63
2615.00	PKW12517	1116.26	1628.18	2.60	80.33
2615.00	PKW13017	2730.31	2471.66	13.89	311.55
2615.00	PKW13984	2732.12	2428.61	13.89	132.31
2615.00	PKW14379	2930.10	2201.76	0.00	330.57
2615.00	PKW14316	2036.83	2394.03	13.89	305.81
2615.00	PKW13538	1219.14	873.92	13.89	309.33
2615.00	PKW13844	2769.93	2084.93	0.00	212.83
2615.00	PKW13464	1069.69	1618.58	0.00	73.90
2615.00	PKW11300	2397.16	2018.15	13.89	334.50
2615.00	PKW14286	2655.47	865.86	0.00	286.54
2615.00	PKW13537	2537.69	866.29	0.00	110.70
2615.00	PKW13424	2412.82	2216.44	13.89	65.86
2615.00	PKW14259	2801.34	2502.33	13.89	178.68
2615.00	PKW14368	2512.50	593.33	0.00	291.56
2615.00	PKW12204	1184.28	1533.96	13.89	336.86
2615.00	PKW13933	2183.77	1803.94	13.89	227.08
2615.00	PKW9770	2467.12	894.23	0.00	110.10
2615.00	LKW720	2054.47	1041.40	13.60	273.96
2615.00	PKW13760	2671.01	926.11	0.00	31.38
2615.00	PKW13221	2583.91	539.45	13.89	111.69
2615.00	PKW13802	2424.15	933.06	2.24	287.83
2615.00	PKW11848	2768.18	1964.25	0.00	11.84
2615.00	PKW13944	2632.10	2026.79	13.46	262.21
2615.00	PKW14237	1169.91	1394.24	13.89	242.99
2615.00	PKW13306	825.01	1074.35	13.89	267.77
2615.00	PKW14395	1867.13	1838.33	0.00	214.99
2615.00	PKW13635	1062.49	1616.50	0.00	73.90
2615.00	PKW13991	1536.17	1102.77	13.89	83.29
2615.00	LKW694	1718.96	2883.65	13.89	308.46
2615.00	PKW14187	1938.24	2695.79	0.00	124.52
2615.00	PKW14231	2505.71	596.47	0.00	296.46
2615.00	PKW12007	1143.27	1632.81	0.00	79.98
2615.00	PKW11064	2372.09	2068.72	13.89	334.47
2615.00	PKW13354	2823.39	2325.00	0.00	144.81
2615.00	PKW11642	2771.25	1978.93	0.00	11.84
2615.00	PKW13693	2125.18	1004.97	13.89	100.57
2615.00	PKW12810	2838.87	778.22	13.89	104.88
2615.00	PKW13703	1252.23	846.81	13.89	309.33
2615.00	PKW14310	1662.08	570.51	0.00	123.02
2615.00	PKW14137	2318.62	938.60	0.00	108.76
2615.00	PKW13767	1829.54	1060.62	13.89	280.80
2615.00	PKW13309	760.89	1071.85	13.89	267.77
2615.00	PKW11753	2769.72	1971.59	0.00	11.84
2615.00	PKW13149	2353.02	933.70	0.00	108.45
2615.00	PKW13466	803.51	1076.72	13.89	267.77
2615.00	PKW12087	2763.56	1942.22	0.00	11.84
2615.00	PKW10457	1674.87	1872.70	10.40	103.22
2615.00	PKW13858	1959.09	2637.59	0.00	25.12
2615.00	PKW13739	2602.23	805.40	10.34	32.75
2615.00	PKW14087	2575.69	1144.40	12.60	350.66
2615.00	PKW14152	1900.24	2508.65	12.87	199.55
2615.00	PKW13836	1055.28	1614.42	0.00	73.90
2616.00	PKW13033	1965.76	2659.38	0.00	25.12
2616.00	LKW716	1462.91	1189.04	12.16	122.78
2616.00	PKW14273	3434.74	1999.60	13.89	274.00
2616.00	PKW14106	1859.91	2295.18	11.31	185.20
2616.00	PKW10019	768.25	1075.35	13.89	267.77
2616.00	PKW14068	1896.99	2472.72	13.89	6.02
2616.00	PKW13749	2740.47	1832.10	0.00	11.84
2616.00	LKW686	1895.40	1361.09	3.90	39.34
2616.00	PKW13812	2973.22	1988.38	13.89	93.65
2616.00	PKW13561	2530.63	868.83	0.00	108.19
2616.00	PKW12137	1413.09	1100.43	13.89	267.77
2616.00	PKW13845	1859.85	2226.00	13.89	179.17
2616.00	PKW14168	2759.67	937.02	13.89	101.77
2616.00	PKW14174	2809.57	2422.72	0.00	178.68
2616.00	PKW11991	1413.22	1097.23	13.89	267.77
2616.00	PKW14055	2803.38	2413.96	0.00	178.68
2616.00	PKW13571	1888.09	1357.22	5.20	39.36
2616.00	PKW13352	1645.89	1883.17	13.00	281.10
2616.00	PKW13068	1566.43	3004.82	13.89	308.46
2616.00	PKW14269	2769.32	2394.75	0.00	132.31
2616.00	PKW13517	2763.98	2062.89	0.00	203.16
2616.00	PKW13704	3061.84	1982.72	13.89	93.65
2616.00	PKW10376	1978.25	2670.72	7.80	25.49
2616.00	routeFlow_bus17H.3	2601.33	853.05	0.00	97.64
2616.00	PKW13550	2670.76	818.27	13.89	106.74
2616.00	PKW13343	1241.63	1435.23	7.80	324.51
2616.00	PKW13771	1669.85	1102.74	13.89	285.04
2616.00	PKW12517	1120.89	1628.97	4.70	80.33
2616.00	PKW13017	2719.48	2480.33	13.89	308.66
2616.00	PKW13984	2742.25	2419.39	13.70	132.31
2616.00	PKW14379	2930.10	2201.76	0.00	330.57
2616.00	PKW14316	2025.57	2402.16	13.89	305.81
2616.00	PKW13538	1208.39	882.73	13.89	309.33
2616.00	PKW13844	2769.93	2084.93	0.00	212.83
2616.00	PKW13464	1069.69	1618.58	0.00	73.90
2616.00	PKW11300	2390.92	2030.65	13.89	333.04
2616.00	PKW14286	2655.47	865.86	0.00	286.54
2616.00	PKW10429	1965.47	2651.21	0.00	25.12
2616.00	PKW13537	2537.69	866.29	0.00	110.70
2616.00	PKW13424	2425.50	2222.12	13.89	65.86
2616.00	PKW14259	2801.66	2488.44	13.89	178.68
2616.00	PKW14368	2512.50	593.33	0.00	291.56
2616.00	PKW12204	1178.82	1546.68	13.89	336.68
2616.00	PKW13933	2173.58	1794.47	13.89	227.08
2616.00	PKW13665	2513.35	2009.80	13.24	260.90
2616.00	PKW9770	2467.12	894.23	0.00	110.10
2616.00	LKW720	2041.71	1041.51	12.89	268.37
2616.00	PKW13760	2671.01	926.11	0.00	31.38
2616.00	PKW13221	2596.82	534.30	13.89	111.74
2616.00	PKW13802	2424.15	933.06	0.00	287.83
2616.00	PKW11848	2768.18	1964.25	0.00	11.84
2616.00	PKW13944	2619.18	2025.02	13.02	262.21
2616.00	PKW13306	811.13	1073.81	13.89	267.77
2616.00	PKW14395	1867.13	1838.33	0.00	214.99
2616.00	PKW13635	1062.49	1616.50	0.00	73.90
2616.00	PKW13991	1549.91	1104.38	13.89	83.29
2616.00	LKW694	1708.09	2892.29	13.89	308.46
2616.00	PKW14187	1938.24	2695.79	0.00	124.52
2616.00	PKW14231	2505.71	596.47	0.00	296.46
2616.00	PKW12007	1143.27	1632.81	0.00	79.98
2616.00	PKW11064	2366.33	2081.30	13.89	336.57
2616.00	PKW13354	2823.39	2325.00	0.00	144.81
2616.00	PKW11642	2771.25	1978.93	0.00	11.84
2616.00	PKW13693	2138.87	1001.52	13.89	104.18
2616.00	PKW12810	2852.29	774.65	13.89	104.88
2616.00	PKW13703	1241.48	855.61	13.89	309.33
2616.00	PKW14137	2318.62	938.60	0.00	108.76
2616.00	PKW14310	1662.08	570.51	0.00	123.02
2616.00	PKW13767	1815.89	1063.56	13.89	283.25
2616.00	PKW13309	747.01	1071.31	13.89	267.77
2616.00	PKW11753	2769.72	1971.59	0.00	11.84
2616.00	PKW13149	2353.02	933.70	0.00	108.45
2616.00	PKW13466	789.63	1076.18	13.89	267.77
2616.00	PKW12087	2763.56	1942.22	0.00	11.84
2616.00	PKW10457	1687.20	1868.60	13.00	108.41
2616.00	PKW13858	1959.09	2637.59	0.00	25.12
2616.00	PKW13739	2609.20	816.26	12.94	32.71
2616.00	PKW14087	2573.44	1158.11	13.89	350.66
2616.00	PKW14152	1895.14	2495.65	13.89	204.31
2616.00	PKW13836	1055.28	1614.42	0.00	73.90
2617.00	PKW13033	1965.76	2659.38	0.00	25.12
2617.00	LKW716	1469.49	1184.16	8.16	126.84
2617.00	PKW14273	3420.88	2000.57	13.89	274.00
2617.00	PKW14106	1858.82	2283.28	11.95	185.20
2617.00	PKW10019	754.37	1074.81	13.89	267.77
2617.00	PKW14068	1900.86	2485.77	13.89	25.51
2617.00	PKW13749	2740.47	1832.10	0.00	11.84
2617.00	LKW686	1898.41	1365.58	5.20	35.29
2617.00	PKW13812	2987.08	1987.49	13.89	93.65
2617.00	PKW13561	2530.63	868.83	0.00	108.19
2617.00	PKW12137	1399.22	1099.89	13.89	267.77
2617.00	PKW13845	1860.05	2212.11	13.89	179.17
2617.00	PKW14168	2773.27	934.19	13.89	101.77
2617.00	PKW14174	2809.57	2422.72	0.00	178.68
2617.00	PKW11991	1399.35	1096.69	13.89	267.77
2617.00	PKW14055	2803.38	2413.96	0.00	178.68
2617.00	PKW13571	1893.06	1363.28	7.80	39.36
2617.00	PKW13352	1632.22	1885.64	13.89	280.24
2617.00	PKW13068	1555.55	3013.46	13.89	308.46
2617.00	PKW14269	2769.32	2394.75	0.00	132.31
2617.00	PKW13517	2763.98	2062.89	0.00	203.16
2617.00	PKW13704	3075.70	1981.83	13.89	93.65
2617.00	PKW10376	1982.73	2680.07	10.40	25.65
2617.00	routeFlow_bus17H.3	2601.33	853.05	0.00	97.64
2617.00	PKW13550	2684.39	814.83	13.89	103.80
